Uid_i,Uid_j,Sid_i,Sid_j,%similarity
U_35,U_97,1416412,1416757,40.46
U_35,U_98,1416412,1416671,42.15
U_35,U_99,1416412,1416755,40.46
U_35,U_100,1416412,1416443,51.51
U_35,U_101,1416412,1416724,40.46
U_35,U_102,1416412,1416526,32.37
U_35,U_103,1416412,1416464,61.29
U_35,U_104,1416412,1416696,43.98
U_35,U_105,1416412,1416612,32.37
U_35,U_106,1416412,1416626,32.37
U_35,U_107,1416412,1416787,32.37
U_35,U_108,1416412,1416566,32.37
U_35,U_109,1416412,1416494,32.37
U_35,U_26,1416412,1416774,30.4
U_35,U_114,1416412,1416509,43.98
U_35,U_116,1416412,1416454,34.06
U_35,U_2,1416412,1416654,23.22
U_35,U_3,1416412,1416602,39.34
U_35,U_4,1416412,1416424,24.42
U_35,U_5,1416412,1416710,42.43
U_35,U_6,1416412,1416440,57.64
U_35,U_7,1416412,1416738,55.38
U_35,U_8,1416412,1416564,46.59
U_35,U_9,1416412,1416505,40.46
U_35,U_10,1416412,1416433,39.55
U_35,U_11,1416412,1416539,48.77
U_35,U_12,1416412,1416796,27.7
U_35,U_43,1416412,1416598,66.78
U_35,U_90,1416412,1416776,42.43
U_35,U_91,1416412,1416544,32.37
U_35,U_92,1416412,1416527,42.15
U_35,U_93,1416412,1416545,42.15
U_35,U_94,1416412,1416453,40.46
U_35,U_95,1416412,1416461,68.26
U_35,U_41,1416412,1416442,46.16
U_35,U_42,1416412,1416417,49.05
U_35,U_44,1416412,1416458,60.66
U_35,U_45,1416412,1416517,24.42
U_35,U_46,1416412,1416575,32.37
U_35,U_47,1416412,1416676,32.37
U_35,U_48,1416412,1416474,30.54
U_35,U_50,1416412,1416438,47.15
U_35,U_51,1416412,1416697,42.01
U_35,U_52,1416412,1416446,42.15
U_35,U_53,1416412,1416484,46.52
U_35,U_54,1416412,1416559,32.37
U_35,U_55,1416412,1416557,59.54
U_35,U_56,1416412,1416513,13.16
U_35,U_58,1416412,1416699,32.37
U_35,U_60,1416412,1416553,32.37
U_35,U_61,1416412,1416437,51.02
U_35,U_62,1416412,1416419,50.18
U_35,U_63,1416412,1416432,31.25
U_35,U_64,1416412,1416744,47.36
U_35,U_65,1416412,1416428,33.43
U_35,U_66,1416412,1416767,46.16
U_35,U_68,1416412,1416570,39.13
U_35,U_69,1416412,1416574,36.24
U_35,U_70,1416412,1416469,32.86
U_35,U_115,1416412,1416426,33.71
U_35,U_110,1416412,1416459,59.68
U_35,U_111,1416412,1416684,42.86
U_35,U_112,1416412,1416522,32.37
U_35,U_88,1416412,1416683,61.22
U_35,U_89,1416412,1416556,32.37
U_35,U_71,1416412,1416795,32.37
U_35,U_13,1416412,1416629,57.78
U_35,U_14,1416412,1416491,37.79
U_35,U_15,1416412,1416497,56.58
U_35,U_16,1416412,1416546,32.37
U_35,U_17,1416412,1416478,33.29
U_35,U_18,1416412,1416722,76.14
U_35,U_20,1416412,1416600,36.95
U_35,U_21,1416412,1416761,36.1
U_35,U_22,1416412,1416485,62.35
U_35,U_24,1416412,1416709,78.04
U_35,U_25,1416412,1416457,31.1
U_35,U_27,1416412,1416790,48.35
U_35,U_28,1416412,1416633,47.22
U_35,U_29,1416412,1416449,51.94
U_35,U_30,1416412,1416476,42.15
U_35,U_31,1416412,1416436,29.56
U_35,U_32,1416412,1416422,40.46
U_35,U_33,1416412,1416534,42.15
U_35,U_34,1416412,1416498,41.03
U_35,U_36,1416412,1416741,48.77
U_35,U_37,1416412,1416415,30.89
U_35,U_40,1416412,1416571,37.86
U_35,U_72,1416412,1416773,32.37
U_35,U_73,1416412,1416475,28.08
U_35,U_74,1416412,1416649,32.37
U_35,U_75,1416412,1416531,32.37
U_35,U_76,1416412,1416644,32.37
U_35,U_77,1416412,1416687,32.37
U_35,U_78,1416412,1416789,76.14
U_35,U_79,1416412,1416675,40.46
U_35,U_80,1416412,1416702,32.37
U_35,U_81,1416412,1416445,27.45
U_35,U_82,1416412,1416764,60.66
U_35,U_83,1416412,1416524,32.37
U_35,U_84,1416412,1416565,32.37
U_35,U_85,1416412,1416780,32.37
U_36,U_96,1416741,1416758,81.82
U_36,U_97,1416741,1416757,81.82
U_36,U_99,1416741,1416755,81.82
U_36,U_107,1416741,1416787,41.82
U_36,U_26,1416741,1416774,22.9
U_36,U_12,1416741,1416796,20.75
U_36,U_90,1416741,1416776,85.45
U_36,U_64,1416741,1416744,67.96
U_36,U_66,1416741,1416767,43.36
U_36,U_71,1416741,1416795,41.82
U_36,U_21,1416741,1416761,43.98
U_36,U_27,1416741,1416790,99.03
U_36,U_72,1416741,1416773,41.82
U_36,U_78,1416741,1416789,39.3
U_36,U_82,1416741,1416764,78.35
U_36,U_85,1416741,1416780,41.82
U_37,U_86,1416415,1416529,21.95
U_37,U_87,1416415,1416430,35.67
U_37,U_96,1416415,1416758,25.54
U_37,U_97,1416415,1416757,25.54
U_37,U_98,1416415,1416671,24.5
U_37,U_99,1416415,1416755,25.54
U_37,U_100,1416415,1416443,20.72
U_37,U_101,1416415,1416724,25.54
U_37,U_102,1416415,1416526,21.95
U_37,U_103,1416415,1416464,20.91
U_37,U_104,1416415,1416696,25.35
U_37,U_105,1416415,1416612,21.95
U_37,U_106,1416415,1416626,21.95
U_37,U_107,1416415,1416787,21.95
U_37,U_108,1416415,1416566,21.95
U_37,U_109,1416415,1416494,21.95
U_37,U_26,1416415,1416774,65.37
U_37,U_114,1416415,1416509,25.35
U_37,U_116,1416415,1416454,24.12
U_37,U_2,1416415,1416654,51.18
U_37,U_3,1416415,1416602,15.7
U_37,U_4,1416415,1416424,34.63
U_37,U_5,1416415,1416710,24.6
U_37,U_6,1416415,1416440,22.52
U_37,U_7,1416415,1416738,16.35
U_37,U_8,1416415,1416564,31.5
U_37,U_9,1416415,1416505,25.54
U_37,U_10,1416415,1416433,35.0
U_37,U_11,1416415,1416539,22.14
U_37,U_12,1416415,1416796,24.12
U_37,U_43,1416415,1416598,23.84
U_37,U_90,1416415,1416776,24.6
U_37,U_91,1416415,1416544,21.95
U_37,U_92,1416415,1416527,24.5
U_37,U_93,1416415,1416545,24.5
U_37,U_94,1416415,1416453,25.54
U_37,U_95,1416415,1416461,21.78
U_37,U_41,1416415,1416442,21.95
U_37,U_42,1416415,1416417,22.99
U_37,U_44,1416415,1416458,20.81
U_37,U_45,1416415,1416517,34.63
U_37,U_46,1416415,1416575,21.95
U_37,U_47,1416415,1416676,21.95
U_37,U_48,1416415,1416474,35.67
U_37,U_50,1416415,1416438,42.01
U_37,U_51,1416415,1416697,25.07
U_37,U_52,1416415,1416446,24.5
U_37,U_53,1416415,1416484,23.46
U_37,U_54,1416415,1416559,21.95
U_37,U_55,1416415,1416557,33.01
U_37,U_56,1416415,1416513,19.58
U_37,U_58,1416415,1416699,21.95
U_37,U_60,1416415,1416553,21.95
U_37,U_61,1416415,1416437,22.55
U_37,U_62,1416415,1416419,20.15
U_37,U_63,1416415,1416432,46.36
U_37,U_64,1416415,1416744,24.12
U_37,U_65,1416415,1416428,63.67
U_37,U_66,1416415,1416767,25.07
U_37,U_68,1416415,1416570,29.9
U_37,U_69,1416415,1416574,20.62
U_37,U_70,1416415,1416469,36.23
U_37,U_115,1416415,1416426,25.54
U_37,U_110,1416415,1416459,21.1
U_37,U_111,1416415,1416684,36.61
U_37,U_112,1416415,1416522,21.95
U_37,U_88,1416415,1416683,20.91
U_37,U_89,1416415,1416556,21.95
U_37,U_71,1416415,1416795,21.95
U_37,U_13,1416415,1416629,28.86
U_37,U_14,1416415,1416491,37.37
U_37,U_15,1416415,1416497,30.27
U_37,U_16,1416415,1416546,21.95
U_37,U_17,1416415,1416478,45.51
U_37,U_18,1416415,1416722,30.11
U_37,U_20,1416415,1416600,27.34
U_37,U_21,1416415,1416761,22.89
U_37,U_22,1416415,1416485,21.57
U_37,U_24,1416415,1416709,22.66
U_37,U_25,1416415,1416457,22.89
U_37,U_27,1416415,1416790,22.04
U_37,U_28,1416415,1416633,23.75
U_37,U_29,1416415,1416449,35.0
U_37,U_30,1416415,1416476,24.5
U_37,U_31,1416415,1416436,28.19
U_37,U_32,1416415,1416422,25.54
U_37,U_33,1416415,1416534,24.5
U_37,U_34,1416415,1416498,43.05
U_37,U_36,1416415,1416741,22.14
U_37,U_40,1416415,1416571,52.89
U_37,U_72,1416415,1416773,21.95
U_37,U_73,1416415,1416475,35.95
U_37,U_74,1416415,1416649,21.95
U_37,U_75,1416415,1416531,21.95
U_37,U_76,1416415,1416644,21.95
U_37,U_77,1416415,1416687,21.95
U_37,U_78,1416415,1416789,30.11
U_37,U_79,1416415,1416675,25.54
U_37,U_80,1416415,1416702,21.95
U_37,U_81,1416415,1416445,59.89
U_37,U_82,1416415,1416764,20.81
U_37,U_83,1416415,1416524,21.95
U_37,U_84,1416415,1416565,21.95
U_37,U_85,1416415,1416780,21.95
U_38,U_86,1416402,1416529,25.46
U_38,U_87,1416402,1416430,35.44
U_38,U_96,1416402,1416758,20.3
U_38,U_97,1416402,1416757,20.3
U_38,U_98,1416402,1416671,19.72
U_38,U_99,1416402,1416755,20.3
U_38,U_100,1416402,1416443,21.16
U_38,U_101,1416402,1416724,20.3
U_38,U_102,1416402,1416526,25.46
U_38,U_103,1416402,1416464,24.1
U_38,U_104,1416402,1416696,18.46
U_38,U_105,1416402,1416612,25.46
U_38,U_106,1416402,1416626,25.46
U_38,U_107,1416402,1416787,25.46
U_38,U_108,1416402,1416566,25.46
U_38,U_109,1416402,1416494,25.46
U_38,U_26,1416402,1416774,36.93
U_38,U_114,1416402,1416509,18.46
U_38,U_116,1416402,1416454,12.04
U_38,U_2,1416402,1416654,27.75
U_38,U_3,1416402,1416602,23.68
U_38,U_4,1416402,1416424,15.02
U_38,U_5,1416402,1416710,20.07
U_38,U_6,1416402,1416440,20.9
U_38,U_7,1416402,1416738,24.33
U_38,U_8,1416402,1416564,29.55
U_38,U_9,1416402,1416505,20.3
U_38,U_10,1416402,1416433,24.05
U_38,U_11,1416402,1416539,17.55
U_38,U_12,1416402,1416796,21.96
U_38,U_43,1416402,1416598,30.34
U_38,U_90,1416402,1416776,20.07
U_38,U_91,1416402,1416544,25.46
U_38,U_92,1416402,1416527,19.72
U_38,U_93,1416402,1416545,19.72
U_38,U_94,1416402,1416453,20.3
U_38,U_95,1416402,1416461,22.72
U_38,U_41,1416402,1416442,12.16
U_38,U_42,1416402,1416417,18.0
U_38,U_44,1416402,1416458,24.19
U_38,U_45,1416402,1416517,15.02
U_38,U_46,1416402,1416575,25.46
U_38,U_47,1416402,1416676,25.46
U_38,U_48,1416402,1416474,24.8
U_38,U_49,1416402,1416409,24.24
U_38,U_50,1416402,1416438,21.31
U_38,U_51,1416402,1416697,19.5
U_38,U_52,1416402,1416446,19.72
U_38,U_53,1416402,1416484,18.12
U_38,U_54,1416402,1416559,25.46
U_38,U_55,1416402,1416557,29.84
U_38,U_56,1416402,1416513,23.74
U_38,U_58,1416402,1416699,25.46
U_38,U_60,1416402,1416553,25.46
U_38,U_61,1416402,1416437,29.56
U_38,U_62,1416402,1416419,16.74
U_38,U_63,1416402,1416432,18.1
U_38,U_64,1416402,1416744,19.15
U_38,U_65,1416402,1416428,40.91
U_38,U_66,1416402,1416767,24.98
U_38,U_68,1416402,1416570,27.75
U_38,U_69,1416402,1416574,20.64
U_38,U_70,1416402,1416469,35.67
U_38,U_115,1416402,1416426,21.33
U_38,U_110,1416402,1416459,24.34
U_38,U_111,1416402,1416684,27.41
U_38,U_112,1416402,1416522,25.46
U_38,U_88,1416402,1416683,24.1
U_38,U_89,1416402,1416556,25.46
U_38,U_71,1416402,1416795,25.46
U_38,U_13,1416402,1416629,19.75
U_38,U_14,1416402,1416491,23.16
U_38,U_15,1416402,1416497,20.86
U_38,U_16,1416402,1416546,25.46
U_38,U_17,1416402,1416478,20.87
U_38,U_18,1416402,1416722,30.83
U_38,U_20,1416402,1416600,19.61
U_38,U_21,1416402,1416761,19.77
U_38,U_22,1416402,1416485,23.17
U_38,U_23,1416402,1416404,27.0
U_38,U_24,1416402,1416709,27.98
U_38,U_25,1416402,1416457,32.11
U_38,U_27,1416402,1416790,17.55
U_38,U_28,1416402,1416633,18.46
U_38,U_29,1416402,1416449,27.72
U_38,U_30,1416402,1416476,19.72
U_38,U_31,1416402,1416436,17.78
U_38,U_32,1416402,1416422,20.3
U_38,U_33,1416402,1416534,19.72
U_38,U_34,1416402,1416498,38.33
U_38,U_35,1416402,1416412,29.91
U_38,U_36,1416402,1416741,17.55
U_38,U_37,1416402,1416415,35.29
U_38,U_39,1416402,1416407,18.46
U_38,U_40,1416402,1416571,43.97
U_38,U_72,1416402,1416773,25.46
U_38,U_73,1416402,1416475,31.63
U_38,U_74,1416402,1416649,25.46
U_38,U_75,1416402,1416531,25.46
U_38,U_76,1416402,1416644,25.46
U_38,U_77,1416402,1416687,25.46
U_38,U_78,1416402,1416789,30.83
U_38,U_79,1416402,1416675,20.3
U_38,U_80,1416402,1416702,25.46
U_38,U_81,1416402,1416445,41.51
U_38,U_82,1416402,1416764,24.19
U_38,U_83,1416402,1416524,25.46
U_38,U_84,1416402,1416565,25.46
U_38,U_85,1416402,1416780,25.46
U_39,U_86,1416407,1416529,42.52
U_39,U_87,1416407,1416430,59.31
U_39,U_96,1416407,1416758,89.16
U_39,U_97,1416407,1416757,89.16
U_39,U_98,1416407,1416671,93.52
U_39,U_99,1416407,1416755,89.16
U_39,U_100,1416407,1416443,64.97
U_39,U_101,1416407,1416724,89.16
U_39,U_102,1416407,1416526,42.52
U_39,U_103,1416407,1416464,62.97
U_39,U_104,1416407,1416696,100.0
U_39,U_105,1416407,1416612,42.52
U_39,U_106,1416407,1416626,42.52
U_39,U_107,1416407,1416787,42.52
U_39,U_108,1416407,1416566,42.52
U_39,U_109,1416407,1416494,42.52
U_39,U_26,1416407,1416774,27.77
U_39,U_114,1416407,1416509,100.0
U_39,U_116,1416407,1416454,79.73
U_39,U_2,1416407,1416654,21.1
U_39,U_3,1416407,1416602,43.53
U_39,U_4,1416407,1416424,26.36
U_39,U_5,1416407,1416710,93.01
U_39,U_6,1416407,1416440,57.32
U_39,U_7,1416407,1416738,53.35
U_39,U_8,1416407,1416564,69.7
U_39,U_9,1416407,1416505,89.16
U_39,U_10,1416407,1416433,37.15
U_39,U_11,1416407,1416539,80.12
U_39,U_12,1416407,1416796,21.96
U_39,U_43,1416407,1416598,53.72
U_39,U_90,1416407,1416776,93.01
U_39,U_91,1416407,1416544,42.52
U_39,U_92,1416407,1416527,93.52
U_39,U_93,1416407,1416545,93.52
U_39,U_94,1416407,1416453,89.16
U_39,U_95,1416407,1416461,64.51
U_39,U_41,1416407,1416442,54.23
U_39,U_42,1416407,1416417,70.12
U_39,U_44,1416407,1416458,62.09
U_39,U_45,1416407,1416517,26.36
U_39,U_46,1416407,1416575,42.52
U_39,U_47,1416407,1416676,42.52
U_39,U_48,1416407,1416474,31.84
U_39,U_49,1416407,1416409,47.93
U_39,U_50,1416407,1416438,45.7
U_39,U_51,1416407,1416697,92.77
U_39,U_52,1416407,1416446,93.52
U_39,U_53,1416407,1416484,76.28
U_39,U_54,1416407,1416559,42.52
U_39,U_55,1416407,1416557,36.75
U_39,U_56,1416407,1416513,18.38
U_39,U_58,1416407,1416699,42.52
U_39,U_60,1416407,1416553,42.52
U_39,U_61,1416407,1416437,46.99
U_39,U_62,1416407,1416419,64.86
U_39,U_63,1416407,1416432,38.14
U_39,U_64,1416407,1416744,75.97
U_39,U_65,1416407,1416428,28.45
U_39,U_66,1416407,1416767,46.37
U_39,U_68,1416407,1416570,74.25
U_39,U_69,1416407,1416574,59.49
U_39,U_70,1416407,1416469,66.09
U_39,U_115,1416407,1416426,72.98
U_39,U_110,1416407,1416459,59.81
U_39,U_111,1416407,1416684,34.84
U_39,U_112,1416407,1416522,42.52
U_39,U_88,1416407,1416683,63.08
U_39,U_89,1416407,1416556,42.52
U_39,U_71,1416407,1416795,42.52
U_39,U_13,1416407,1416629,55.3
U_39,U_14,1416407,1416491,37.76
U_39,U_15,1416407,1416497,54.5
U_39,U_16,1416407,1416546,42.52
U_39,U_17,1416407,1416478,35.85
U_39,U_18,1416407,1416722,41.13
U_39,U_20,1416407,1416600,59.4
U_39,U_21,1416407,1416761,48.92
U_39,U_22,1416407,1416485,64.51
U_39,U_24,1416407,1416709,51.24
U_39,U_25,1416407,1416457,53.09
U_39,U_27,1416407,1416790,79.32
U_39,U_28,1416407,1416633,76.71
U_39,U_29,1416407,1416449,37.72
U_39,U_30,1416407,1416476,93.52
U_39,U_31,1416407,1416436,27.0
U_39,U_32,1416407,1416422,89.16
U_39,U_33,1416407,1416534,93.52
U_39,U_34,1416407,1416498,51.01
U_39,U_35,1416407,1416412,43.98
U_39,U_36,1416407,1416741,80.12
U_39,U_37,1416407,1416415,25.35
U_39,U_40,1416407,1416571,28.7
U_39,U_72,1416407,1416773,42.52
U_39,U_73,1416407,1416475,39.46
U_39,U_74,1416407,1416649,42.52
U_39,U_75,1416407,1416531,42.52
U_39,U_76,1416407,1416644,42.52
U_39,U_77,1416407,1416687,42.52
U_39,U_78,1416407,1416789,41.13
U_39,U_79,1416407,1416675,89.16
U_39,U_80,1416407,1416702,42.52
U_39,U_81,1416407,1416445,27.78
U_39,U_82,1416407,1416764,62.09
U_39,U_83,1416407,1416524,42.52
U_39,U_84,1416407,1416565,42.52
U_39,U_85,1416407,1416780,42.52
U_40,U_96,1416571,1416758,27.24
U_40,U_97,1416571,1416757,27.24
U_40,U_98,1416571,1416671,27.04
U_40,U_99,1416571,1416755,27.24
U_40,U_101,1416571,1416724,27.24
U_40,U_104,1416571,1416696,28.7
U_40,U_105,1416571,1416612,28.02
U_40,U_106,1416571,1416626,28.02
U_40,U_107,1416571,1416787,28.02
U_40,U_26,1416571,1416774,59.64
U_40,U_2,1416571,1416654,50.19
U_40,U_3,1416571,1416602,20.33
U_40,U_5,1416571,1416710,27.43
U_40,U_7,1416571,1416738,25.9
U_40,U_12,1416571,1416796,25.86
U_40,U_43,1416571,1416598,32.27
U_40,U_90,1416571,1416776,27.43
U_40,U_46,1416571,1416575,28.02
U_40,U_47,1416571,1416676,28.02
U_40,U_51,1416571,1416697,27.33
U_40,U_58,1416571,1416699,28.02
U_40,U_64,1416571,1416744,30.25
U_40,U_66,1416571,1416767,24.79
U_40,U_69,1416571,1416574,23.25
U_40,U_111,1416571,1416684,53.6
U_40,U_88,1416571,1416683,27.72
U_40,U_71,1416571,1416795,28.02
U_40,U_13,1416571,1416629,25.29
U_40,U_18,1416571,1416722,36.74
U_40,U_20,1416571,1416600,29.47
U_40,U_21,1416571,1416761,20.62
U_40,U_24,1416571,1416709,26.7
U_40,U_27,1416571,1416790,25.78
U_40,U_28,1416571,1416633,27.92
U_40,U_36,1416571,1416741,25.78
U_40,U_72,1416571,1416773,28.02
U_40,U_74,1416571,1416649,28.02
U_40,U_76,1416571,1416644,28.02
U_40,U_77,1416571,1416687,28.02
U_40,U_78,1416571,1416789,36.74
U_40,U_79,1416571,1416675,27.24
U_40,U_80,1416571,1416702,28.02
U_40,U_82,1416571,1416764,27.53
U_40,U_85,1416571,1416780,28.02
U_72,U_107,1416773,1416787,100.0
U_72,U_26,1416773,1416774,23.0
U_72,U_12,1416773,1416796,22.49
U_72,U_90,1416773,1416776,42.47
U_72,U_71,1416773,1416795,100.0
U_72,U_27,1416773,1416790,41.6
U_72,U_78,1416773,1416789,34.35
U_72,U_85,1416773,1416780,100.0
U_73,U_86,1416475,1416529,35.6
U_73,U_96,1416475,1416758,42.4
U_73,U_97,1416475,1416757,42.4
U_73,U_98,1416475,1416671,44.33
U_73,U_99,1416475,1416755,42.4
U_73,U_101,1416475,1416724,42.4
U_73,U_102,1416475,1416526,35.6
U_73,U_104,1416475,1416696,39.46
U_73,U_105,1416475,1416612,35.6
U_73,U_106,1416475,1416626,35.6
U_73,U_107,1416475,1416787,35.6
U_73,U_108,1416475,1416566,35.6
U_73,U_109,1416475,1416494,35.6
U_73,U_26,1416475,1416774,32.63
U_73,U_114,1416475,1416509,39.46
U_73,U_2,1416475,1416654,34.58
U_73,U_3,1416475,1416602,37.1
U_73,U_5,1416475,1416710,44.22
U_73,U_7,1416475,1416738,41.87
U_73,U_8,1416475,1416564,45.5
U_73,U_9,1416475,1416505,42.4
U_73,U_11,1416475,1416539,38.78
U_73,U_12,1416475,1416796,18.06
U_73,U_43,1416475,1416598,28.31
U_73,U_90,1416475,1416776,44.22
U_73,U_91,1416475,1416544,35.6
U_73,U_92,1416475,1416527,44.33
U_73,U_93,1416475,1416545,44.33
U_73,U_45,1416475,1416517,28.91
U_73,U_46,1416475,1416575,35.6
U_73,U_47,1416475,1416676,35.6
U_73,U_51,1416475,1416697,43.65
U_73,U_53,1416475,1416484,37.3
U_73,U_54,1416475,1416559,35.6
U_73,U_55,1416475,1416557,29.76
U_73,U_56,1416475,1416513,26.64
U_73,U_58,1416475,1416699,35.6
U_73,U_60,1416475,1416553,35.6
U_73,U_64,1416475,1416744,41.84
U_73,U_66,1416475,1416767,37.04
U_73,U_68,1416475,1416570,60.66
U_73,U_69,1416475,1416574,34.24
U_73,U_111,1416475,1416684,24.2
U_73,U_112,1416475,1416522,35.6
U_73,U_88,1416475,1416683,35.49
U_73,U_89,1416475,1416556,35.6
U_73,U_71,1416475,1416795,35.6
U_73,U_13,1416475,1416629,35.03
U_73,U_14,1416475,1416491,28.6
U_73,U_15,1416475,1416497,40.9
U_73,U_16,1416475,1416546,35.6
U_73,U_17,1416475,1416478,26.53
U_73,U_18,1416475,1416722,30.43
U_73,U_20,1416475,1416600,44.33
U_73,U_21,1416475,1416761,37.08
U_73,U_22,1416475,1416485,27.42
U_73,U_24,1416475,1416709,27.47
U_73,U_27,1416475,1416790,38.78
U_73,U_28,1416475,1416633,44.67
U_73,U_30,1416475,1416476,44.33
U_73,U_33,1416475,1416534,44.33
U_73,U_34,1416475,1416498,51.31
U_73,U_36,1416475,1416741,38.78
U_73,U_40,1416475,1416571,42.12
U_73,U_72,1416475,1416773,35.6
U_73,U_74,1416475,1416649,35.6
U_73,U_75,1416475,1416531,35.6
U_73,U_76,1416475,1416644,35.6
U_73,U_77,1416475,1416687,35.6
U_73,U_78,1416475,1416789,30.43
U_73,U_79,1416475,1416675,42.4
U_73,U_80,1416475,1416702,35.6
U_73,U_82,1416475,1416764,35.57
U_73,U_83,1416475,1416524,35.6
U_73,U_84,1416475,1416565,35.6
U_73,U_85,1416475,1416780,35.6
U_74,U_96,1416649,1416758,40.03
U_74,U_97,1416649,1416757,40.03
U_74,U_98,1416649,1416671,42.24
U_74,U_99,1416649,1416755,40.03
U_74,U_101,1416649,1416724,40.03
U_74,U_104,1416649,1416696,42.52
U_74,U_107,1416649,1416787,100.0
U_74,U_26,1416649,1416774,23.0
U_74,U_2,1416649,1416654,15.99
U_74,U_5,1416649,1416710,42.47
U_74,U_7,1416649,1416738,43.71
U_74,U_12,1416649,1416796,22.49
U_74,U_90,1416649,1416776,42.47
U_74,U_47,1416649,1416676,100.0
U_74,U_51,1416649,1416697,41.9
U_74,U_58,1416649,1416699,100.0
U_74,U_64,1416649,1416744,44.05
U_74,U_66,1416649,1416767,32.23
U_74,U_111,1416649,1416684,31.12
U_74,U_88,1416649,1416683,41.33
U_74,U_71,1416649,1416795,100.0
U_74,U_18,1416649,1416722,34.35
U_74,U_21,1416649,1416761,32.13
U_74,U_24,1416649,1416709,35.88
U_74,U_27,1416649,1416790,41.6
U_74,U_36,1416649,1416741,41.82
U_74,U_72,1416649,1416773,100.0
U_74,U_77,1416649,1416687,100.0
U_74,U_78,1416649,1416789,34.35
U_74,U_79,1416649,1416675,40.03
U_74,U_80,1416649,1416702,100.0
U_74,U_82,1416649,1416764,40.96
U_74,U_85,1416649,1416780,100.0
U_75,U_96,1416531,1416758,40.03
U_75,U_97,1416531,1416757,40.03
U_75,U_98,1416531,1416671,42.24
U_75,U_99,1416531,1416755,40.03
U_75,U_101,1416531,1416724,40.03
U_75,U_104,1416531,1416696,42.52
U_75,U_105,1416531,1416612,100.0
U_75,U_106,1416531,1416626,100.0
U_75,U_107,1416531,1416787,100.0
U_75,U_108,1416531,1416566,100.0
U_75,U_26,1416531,1416774,23.0
U_75,U_2,1416531,1416654,15.99
U_75,U_3,1416531,1416602,45.16
U_75,U_5,1416531,1416710,42.47
U_75,U_7,1416531,1416738,43.71
U_75,U_8,1416531,1416564,37.04
U_75,U_11,1416531,1416539,41.82
U_75,U_12,1416531,1416796,22.49
U_75,U_43,1416531,1416598,35.85
U_75,U_90,1416531,1416776,42.47
U_75,U_91,1416531,1416544,100.0
U_75,U_93,1416531,1416545,42.24
U_75,U_46,1416531,1416575,100.0
U_75,U_47,1416531,1416676,100.0
U_75,U_51,1416531,1416697,41.9
U_75,U_54,1416531,1416559,100.0
U_75,U_55,1416531,1416557,37.8
U_75,U_58,1416531,1416699,100.0
U_75,U_60,1416531,1416553,100.0
U_75,U_64,1416531,1416744,44.05
U_75,U_66,1416531,1416767,32.23
U_75,U_68,1416531,1416570,37.41
U_75,U_69,1416531,1416574,33.99
U_75,U_111,1416531,1416684,31.12
U_75,U_88,1416531,1416683,41.33
U_75,U_89,1416531,1416556,100.0
U_75,U_71,1416531,1416795,100.0
U_75,U_13,1416531,1416629,38.77
U_75,U_16,1416531,1416546,100.0
U_75,U_18,1416531,1416722,34.35
U_75,U_20,1416531,1416600,40.6
U_75,U_21,1416531,1416761,32.13
U_75,U_24,1416531,1416709,35.88
U_75,U_27,1416531,1416790,41.6
U_75,U_28,1416531,1416633,43.5
U_75,U_33,1416531,1416534,42.24
U_75,U_36,1416531,1416741,41.82
U_75,U_40,1416531,1416571,28.02
U_75,U_72,1416531,1416773,100.0
U_75,U_74,1416531,1416649,100.0
U_75,U_76,1416531,1416644,100.0
U_75,U_77,1416531,1416687,100.0
U_75,U_78,1416531,1416789,34.35
U_75,U_79,1416531,1416675,40.03
U_75,U_80,1416531,1416702,100.0
U_75,U_82,1416531,1416764,40.96
U_75,U_84,1416531,1416565,100.0
U_75,U_85,1416531,1416780,100.0
U_76,U_96,1416644,1416758,40.03
U_76,U_97,1416644,1416757,40.03
U_76,U_98,1416644,1416671,42.24
U_76,U_99,1416644,1416755,40.03
U_76,U_101,1416644,1416724,40.03
U_76,U_104,1416644,1416696,42.52
U_76,U_107,1416644,1416787,100.0
U_76,U_26,1416644,1416774,23.0
U_76,U_2,1416644,1416654,15.99
U_76,U_5,1416644,1416710,42.47
U_76,U_7,1416644,1416738,43.71
U_76,U_12,1416644,1416796,22.49
U_76,U_90,1416644,1416776,42.47
U_76,U_47,1416644,1416676,100.0
U_76,U_51,1416644,1416697,41.9
U_76,U_58,1416644,1416699,100.0
U_76,U_64,1416644,1416744,44.05
U_76,U_66,1416644,1416767,32.23
U_76,U_111,1416644,1416684,31.12
U_76,U_88,1416644,1416683,41.33
U_76,U_71,1416644,1416795,100.0
U_76,U_18,1416644,1416722,34.35
U_76,U_21,1416644,1416761,32.13
U_76,U_24,1416644,1416709,35.88
U_76,U_27,1416644,1416790,41.6
U_76,U_36,1416644,1416741,41.82
U_76,U_72,1416644,1416773,100.0
U_76,U_74,1416644,1416649,100.0
U_76,U_77,1416644,1416687,100.0
U_76,U_78,1416644,1416789,34.35
U_76,U_79,1416644,1416675,40.03
U_76,U_80,1416644,1416702,100.0
U_76,U_82,1416644,1416764,40.96
U_76,U_85,1416644,1416780,100.0
U_77,U_96,1416687,1416758,40.03
U_77,U_97,1416687,1416757,40.03
U_77,U_99,1416687,1416755,40.03
U_77,U_101,1416687,1416724,40.03
U_77,U_104,1416687,1416696,42.52
U_77,U_107,1416687,1416787,100.0
U_77,U_26,1416687,1416774,23.0
